ISBN,Month,Year,In-Person Sales,Online Sales,Wholesale Sales,Total Sales,Average Price,Total Revenue,Returns,Net Sales
9781250071491,Jan,2025,49,60,14,123,$19.51,"$2,400.06",2,121
9780615761732,Jan,2025,31,46,9,86,$14.98,"$1,288.52",4,82
9781478292845,Jan,2025,38,61,16,115,$21.28,"$2,447.63",5,110
9782475020981,Jan,2025,36,56,18,110,$11.53,"$1,268.23",2,108
9781490591759,Jan,2025,82,96,25,203,$11.06,"$2,245.29",8,195
2940012790736,Jan,2025,46,77,15,138,$17.16,"$2,367.82",4,134
9781495433160,Jan,2025,60,62,18,140,$20.06,"$2,808.92",6,134
9780802728470,Jan,2025,57,107,32,196,$12.73,"$2,494.59",9,187
9781408803400,Jan,2025,74,92,25,191,$20.99,"$4,008.26",7,184
9781408807064,Jan,2025,54,69,17,140,$22.23,"$3,111.79",4,136
9781408836699,Jan,2025,84,70,33,187,$20.59,"$3,849.41",6,181
9780802721891,Jan,2025,50,48,18,116,$19.23,"$2,230.10",2,114
9780802720979,Jan,2025,93,112,36,241,$15.09,"$3,635.59",5,236
9780802798398,Jan,2025,35,43,14,92,$21.92,"$2,016.36",4,88
9780802734433,Jan,2025,45,56,20,121,$16.07,"$1,944.91",5,116
9781408814970,Jan,2025,56,66,19,141,$20.09,"$2,832.93",6,135
9780866119535,Jan,2025,69,77,26,172,$21.25,"$3,654.43",3,169
9780439228909,Jan,2025,28,41,12,81,$22.44,"$1,817.43",2,79
9780763652609,Jan,2025,27,40,14,81,$15.22,"$1,233.15",1,80
9781444794526,Jan,2025,90,98,31,219,$21.94,"$4,803.81",10,209
9780778319443,Jan,2025,52,52,19,123,$20.87,"$2,567.42",3,120
9780975526385,Jan,2025,61,104,34,199,$20.63,"$4,105.06",5,194
9781402286377,Jan,2025,53,66,21,140,$17.70,"$2,478.63",3,137
9781476792507,Jan,2025,71,58,23,152,$14.54,"$2,209.62",3,149
9781476792484,Jan,2025,70,92,21,183,$17.13,"$3,134.47",7,176
9781476792491,Jan,2025,40,46,14,100,$16.08,"$1,608.24",4,96
9781501106408,Jan,2025,71,115,32,218,$24.60,"$5,362.53",8,210
9780061143380,Jan,2025,43,38,11,92,$22.94,"$2,110.52",3,89
9781853409127,Jan,2025,38,48,9,95,$17.57,"$1,669.46",3,92
9781760632014,Jan,2025,39,46,11,96,$19.19,"$1,841.88",2,94
9781250162748,Jan,2025,22,27,6,55,$19.65,"$1,080.56",1,54
9781250162717,Jan,2025,63,82,33,178,$21.10,"$3,755.34",4,174
9781250058669,Jan,2025,20,25,7,52,$23.88,"$1,241.95",2,50
9780615777856,Jan,2025,33,33,13,79,$21.91,"$1,730.98",3,76
9781780620008,Jan,2025,73,84,23,180,$24.41,"$4,394.45",8,172
9781409132882,Jan,2025,71,72,32,175,$12.43,"$2,175.98",4,171
9781409141976,Jan,2025,30,31,10,71,$11.90,$844.95,1,70
9781440506604,Jan,2025,42,51,15,108,$11.08,"$1,196.10",2,106
9780984642861,Jan,2025,61,82,20,163,$18.23,"$2,971.81",6,157
9781469942285,Jan,2025,70,76,20,166,$12.98,"$2,155.31",7,159
9780767900560,Jan,2025,24,35,8,67,$20.60,"$1,380.42",1,66
9780747261391,Jan,2025,41,40,16,97,$23.39,"$2,268.43",3,94
9780747264361,Jan,2025,85,83,17,185,$21.11,"$3,904.75",8,177
9780747250401,Jan,2025,33,35,15,83,$23.02,"$1,910.49",1,82
9780755301362,Jan,2025,70,97,23,190,$11.12,"$2,112.12",4,186
9780755333394,Jan,2025,56,84,29,169,$21.84,"$3,690.39",5,164
9780345513786,Jan,2025,66,85,35,186,$16.86,"$3,135.52",9,177
9780345419385,Jan,2025,49,47,10,106,$21.15,"$2,241.42",4,102
9781857232059,Jan,2025,22,35,7,64,$17.36,"$1,111.14",2,62
9780689860065,Jan,2025,61,81,30,172,$23.30,"$4,007.30",3,169
9780671876579,Jan,2025,41,42,13,96,$24.80,"$2,380.74",2,94
9780517193655,Jan,2025,37,52,14,103,$24.00,"$2,472.16",2,101
9780345419576,Jan,2025,69,94,18,181,$12.11,"$2,192.53",5,176
9780689860072,Jan,2025,59,64,24,147,$20.30,"$2,984.82",4,143
9780345434678,Jan,2025,23,25,10,58,$13.29,$771.05,2,56
9781558006386,Jan,2025,24,25,7,56,$17.95,"$1,005.07",1,55
9780345387806,Jan,2025,18,32,9,59,$16.74,$987.44,2,57
9780345419354,Jan,2025,82,83,33,198,$16.39,"$3,245.41",7,191
9780345462008,Jan,2025,38,43,13,94,$11.27,"$1,059.70",3,91
9780441011315,Jan,2025,51,59,16,126,$17.06,"$2,150.11",6,120
9781416924999,Jan,2025,41,53,13,107,$12.81,"$1,370.70",5,102
9780345387790,Jan,2025,29,37,13,79,$13.22,"$1,044.36",2,77
9781857232608,Jan,2025,29,33,11,73,$20.61,"$1,504.52",3,70
9780345419583,Jan,2025,61,83,23,167,$13.51,"$2,256.94",6,161
9780345334312,Jan,2025,23,38,12,73,$21.38,"$1,560.79",1,72
9780606255202,Jan,2025,40,57,11,108,$11.36,"$1,227.11",2,106
9780345916433,Jan,2025,38,45,17,100,$13.50,"$1,350.47",3,97
9780345419392,Jan,2025,35,37,12,84,$23.52,"$1,975.30",3,81
9780517086032,Jan,2025,34,39,11,84,$15.74,"$1,322.19",3,81
9780671319625,Jan,2025,42,42,13,97,$18.10,"$1,755.51",2,95
9780552137645,Jan,2025,38,71,21,130,$17.36,"$2,256.59",3,127
9781423346999,Jan,2025,17,26,9,52,$12.03,$625.56,1,51
9780345327864,Jan,2025,16,23,5,44,$12.54,$551.73,1,43
9780671721091,Jan,2025,36,34,10,80,$21.87,"$1,749.91",2,78
9780345484260,Jan,2025,67,75,23,165,$11.21,"$1,849.12",3,162
9780345434692,Jan,2025,28,48,18,94,$22.86,"$2,148.77",2,92
9780893662134,Jan,2025,33,58,17,108,$20.95,"$2,262.53",3,105
9780345316004,Jan,2025,54,60,21,135,$19.54,"$2,638.09",4,131
9780345341679,Jan,2025,59,80,20,159,$11.43,"$1,816.81",7,152
9780517287774,Jan,2025,25,34,12,71,$18.06,"$1,282.42",2,69
9780345916440,Jan,2025,75,100,26,201,$23.70,"$4,763.82",5,196
9780345513762,Jan,2025,83,114,20,217,$18.36,"$3,984.13",6,211
9780345456359,Jan,2025,67,82,20,169,$15.89,"$2,684.92",5,164
9780552142748,Jan,2025,36,50,11,97,$14.45,"$1,402.08",3,94
9780345480286,Jan,2025,46,59,20,125,$20.28,"$2,535.39",2,123
9780552139137,Jan,2025,40,75,14,129,$18.33,"$2,365.08",5,124
9780345480309,Jan,2025,49,60,14,123,$15.10,"$1,857.06",3,120
9781574535327,Jan,2025,63,84,34,181,$16.83,"$3,046.75",4,177
9781857230338,Jan,2025,41,42,14,97,$20.57,"$1,995.43",4,93
9781560600763,Jan,2025,71,65,21,157,$24.57,"$3,857.40",5,152
9781620151747,Jan,2025,75,88,22,185,$12.23,"$2,263.18",3,182
9780062105622,Jan,2025,40,64,21,125,$20.43,"$2,553.41",4,121
9781594488030,Jan,2025,61,70,22,153,$12.80,"$1,958.09",4,149
9780979333002,Jan,2025,77,91,24,192,$17.09,"$3,281.09",7,185
9780679776598,Jan,2025,72,96,33,201,$18.51,"$3,721.00",5,196
9780307270825,Jan,2025,82,93,20,195,$17.50,"$3,411.99",7,188
9780997663310,Jan,2025,18,27,8,53,$18.11,$959.58,1,52
9780394724553,Jan,2025,41,45,17,103,$22.50,"$2,317.55",3,100
9781929241897,Jan,2025,48,56,18,122,$13.43,"$1,638.04",2,120
9780679764083,Jan,2025,53,57,16,126,$22.21,"$2,797.88",5,121
9781569550205,Jan,2025,19,27,6,52,$14.41,$749.24,2,50
9780825443930,Jan,2025,42,63,12,117,$20.61,"$2,411.35",3,114
9781502485281,Jan,2025,18,31,6,55,$24.97,"$1,373.55",2,53
9780679140252,Jan,2025,49,85,20,154,$18.30,"$2,818.61",7,147
9780743492829,Jan,2025,43,39,10,92,$14.60,"$1,343.65",2,90
9780978986117,Jan,2025,47,61,22,130,$11.88,"$1,544.99",3,127
9781419701597,Jan,2025,39,58,15,112,$21.30,"$2,385.27",4,108
9781894959438,Jan,2025,36,53,13,102,$17.75,"$1,810.12",2,100
9780399537226,Jan,2025,59,70,14,143,$11.23,"$1,605.38",5,138
9780679729778,Jan,2025,39,56,12,107,$13.27,"$1,419.39",4,103
9781565847040,Jan,2025,23,28,10,61,$18.67,"$1,139.13",1,60
9780141014081,Jan,2025,97,100,27,224,$18.79,"$4,209.82",6,218
9780143039839,Jan,2025,43,68,20,131,$16.68,"$2,185.15",3,128
9780867196023,Jan,2025,35,54,21,110,$19.22,"$2,113.92",4,106
9781401226190,Jan,2025,29,30,9,68,$18.15,"$1,234.52",2,66
9780615473833,Jan,2025,46,67,23,136,$20.97,"$2,851.85",5,131
9781301086177,Jan,2025,26,28,8,62,$18.62,"$1,154.65",1,61
9780871355683,Jan,2025,67,92,23,182,$18.43,"$3,354.85",7,175
9781579548148,Jan,2025,35,36,15,86,$13.36,"$1,148.82",2,84
9780679423966,Jan,2025,37,47,14,98,$12.15,"$1,190.96",3,95
9780819567802,Jan,2025,48,79,24,151,$23.45,"$3,540.88",3,148
9780851512280,Jan,2025,52,50,20,122,$21.03,"$2,566.20",2,120
9780375759239,Jan,2025,75,81,21,177,$19.12,"$3,384.39",7,170
9788846201287,Jan,2025,55,63,15,133,$15.36,"$2,043.23",6,127
9780451457998,Jan,2025,74,87,25,186,$14.00,"$2,604.13",9,177
9780451450029,Jan,2025,33,39,15,87,$20.64,"$1,795.39",4,83
9780586203194,Jan,2025,70,66,28,164,$18.14,"$2,974.84",4,160
9781857230215,Jan,2025,85,84,24,193,$23.30,"$4,496.12",5,188
9780575600522,Jan,2025,52,74,19,145,$22.14,"$3,210.45",6,139
9780345413970,Jan,2025,61,83,20,164,$18.97,"$3,110.72",5,159
9780446677943,Jan,2025,88,106,24,218,$11.00,"$2,398.64",5,213
9780425075654,Jan,2025,57,81,21,159,$18.89,"$3,003.50",3,156
9781857232523,Jan,2025,62,63,16,141,$22.27,"$3,140.09",6,135
9780007115860,Jan,2025,43,41,11,95,$21.96,"$2,086.33",4,91
9780575073173,Jan,2025,62,92,25,179,$21.54,"$3,856.46",8,171
9781857231588,Jan,2025,23,24,11,58,$17.63,"$1,022.83",2,56
9780345438201,Jan,2025,48,51,22,121,$23.46,"$2,838.84",6,115
9780743479752,Jan,2025,75,83,31,189,$15.00,"$2,835.16",4,185
9780812576405,Jan,2025,65,60,23,148,$23.22,"$3,436.07",5,143
9780312878603,Jan,2025,45,72,24,141,$17.76,"$2,504.55",4,137
9781556432996,Jan,2025,31,49,17,97,$12.96,"$1,257.31",4,93
9780886464165,Jan,2025,37,53,15,105,$18.43,"$1,934.66",4,101
9781840224115,Jan,2025,39,45,13,97,$19.01,"$1,843.55",2,95
9781601362605,Jan,2025,19,29,5,53,$18.66,$988.72,1,52
9780582416390,Jan,2025,31,55,11,97,$16.58,"$1,608.31",3,94
9781593080341,Jan,2025,31,33,12,76,$12.53,$952.06,2,74
9780553212419,Jan,2025,27,37,14,78,$16.19,"$1,263.14",2,76
9780192123176,Jan,2025,32,29,12,73,$15.47,"$1,129.38",3,70
9781934757178,Jan,2025,60,68,22,150,$21.80,"$3,270.24",7,143
9781420925531,Jan,2025,69,84,15,168,$11.20,"$1,881.33",7,161
9780785813255,Jan,2025,54,88,23,165,$22.34,"$3,685.90",6,159
9780140439076,Jan,2025,63,69,20,152,$18.68,"$2,839.94",5,147
9780451529992,Jan,2025,65,78,20,163,$24.18,"$3,940.63",5,158
9780553212426,Jan,2025,50,67,16,133,$13.08,"$1,739.95",4,129
9781419922060,Jan,2025,63,87,27,177,$12.88,"$2,279.80",6,171
9780007174270,Jan,2025,72,80,20,172,$20.73,"$3,566.32",7,165
9780006512080,Jan,2025,55,53,20,128,$24.08,"$3,081.65",4,124
9780006479284,Jan,2025,68,89,32,189,$15.24,"$2,880.36",6,183
9780007173624,Jan,2025,44,79,18,141,$18.50,"$2,607.95",3,138
9780006476269,Jan,2025,38,54,22,114,$20.71,"$2,361.11",4,110
9780006472643,Jan,2025,58,62,28,148,$17.32,"$2,562.69",3,145
9780007278442,Jan,2025,66,96,19,181,$22.19,"$4,016.25",8,173
9781566491600,Jan,2025,32,44,12,88,$19.44,"$1,710.38",1,87
9780006479277,Jan,2025,23,44,8,75,$24.42,"$1,831.75",2,73
9780765316899,Jan,2025,68,89,29,186,$22.19,"$4,128.24",6,180
9780765365279,Jan,2025,24,22,10,56,$18.88,"$1,057.29",1,55
9780765378552,Jan,2025,38,39,15,92,$23.72,"$2,181.86",4,88
9780765325945,Jan,2025,63,100,27,190,$21.71,"$4,125.20",9,181
9780765326362,Jan,2025,26,35,7,68,$21.81,"$1,483.35",1,67
9781473217904,Jan,2025,69,66,24,159,$12.42,"$1,974.36",6,153
9780765316882,Jan,2025,30,27,11,68,$13.81,$938.82,1,67
9780765325952,Jan,2025,60,68,15,143,$23.50,"$3,360.30",5,138
9780765311788,Jan,2025,68,68,16,152,$12.60,"$1,915.00",4,148
9780765326355,Jan,2025,80,89,31,200,$21.66,"$4,331.87",8,192
9780765376862,Jan,2025,54,67,22,143,$21.73,"$3,107.83",4,139
9780385743600,Jan,2025,46,55,15,116,$11.39,"$1,321.29",3,113
9780765330420,Jan,2025,43,47,13,103,$17.40,"$1,791.85",3,100
9781616960926,Jan,2025,71,107,23,201,$16.63,"$3,342.22",5,196
9781596064850,Jan,2025,50,55,22,127,$16.30,"$2,069.97",4,123
9780385743587,Jan,2025,89,101,37,227,$18.76,"$4,258.48",4,223
9780439925501,Jan,2025,59,66,22,147,$21.21,"$3,117.35",3,144
9780765326379,Jan,2025,43,52,22,117,$11.77,"$1,377.49",5,112
9780983943020,Jan,2025,23,33,6,62,$13.45,$833.94,2,60
9780765365439,Jan,2025,76,92,35,203,$13.42,"$2,724.52",8,195
9780575097360,Jan,2025,80,87,29,196,$18.23,"$3,572.40",7,189
9780439925556,Jan,2025,40,64,18,122,$24.40,"$2,976.78",4,118
9780575102484,Jan,2025,65,91,31,187,$18.01,"$3,367.17",5,182
9780385743563,Jan,2025,34,55,17,106,$16.15,"$1,711.43",4,102
9780765302304,Jan,2025,38,42,10,90,$13.20,"$1,187.75",2,88
9780439925532,Jan,2025,61,81,22,164,$17.66,"$2,896.50",5,159
9780765350374,Jan,2025,40,46,12,98,$21.73,"$2,129.14",2,96
9781250038821,Jan,2025,89,78,25,192,$12.92,"$2,481.22",7,185
9781250058904,Jan,2025,79,87,28,194,$14.03,"$2,722.14",8,186
9780525538882,Jan,2025,65,71,15,151,$18.35,"$2,770.77",3,148
9780988178533,Jan,2025,30,36,10,76,$21.48,"$1,632.51",3,73
9780425105726,Jan,2025,58,81,19,158,$21.95,"$3,468.32",3,155
9780399160349,Jan,2025,37,58,13,108,$18.00,"$1,943.59",4,104
9781481479790,Jan,2025,40,40,9,89,$19.96,"$1,776.11",3,86
9780595481248,Jan,2025,26,32,6,64,$16.38,"$1,048.27",1,63
9781907211973,Jan,2025,51,82,19,152,$22.18,"$3,370.93",6,146
9780982903391,Jan,2025,23,29,9,61,$15.74,$960.32,1,60
9780312331924,Jan,2025,57,97,31,185,$23.39,"$4,326.23",6,179
9781423426127,Jan,2025,25,22,5,52,$13.64,$709.04,2,50
9780985723576,Jan,2025,42,53,18,113,$19.27,"$2,177.50",3,110
9781940215372,Jan,2025,40,44,17,101,$18.50,"$1,869.00",2,99
9781567921052,Jan,2025,63,89,23,175,$17.63,"$3,085.96",8,167
9780802130709,Jan,2025,79,72,28,179,$16.68,"$2,986.03",4,175
9780515129496,Jan,2025,21,31,10,62,$24.13,"$1,495.75",1,61
9780140150742,Jan,2025,53,48,19,120,$14.27,"$1,712.14",5,115
9780922915705,Jan,2025,56,72,19,147,$18.11,"$2,661.60",5,142
9780452281035,Jan,2025,47,69,13,129,$17.45,"$2,250.83",3,126
9780099543886,Jan,2025,54,76,17,147,$18.11,"$2,662.31",6,141
9781595143426,Jan,2025,21,35,9,65,$20.15,"$1,309.56",3,62
9780434021864,Jan,2025,44,62,15,121,$13.42,"$1,623.56",3,118
9780099543855,Jan,2025,41,46,14,101,$15.80,"$1,595.64",5,96
9781481457231,Jan,2025,27,29,12,68,$16.50,"$1,121.76",1,67
9781452150130,Jan,2025,39,42,13,94,$16.63,"$1,563.69",2,92
9781616554606,Jan,2025,85,94,20,199,$16.53,"$3,289.59",6,193
9780061173905,Jan,2025,49,55,14,118,$14.23,"$1,678.96",2,116
9780761375272,Jan,2025,23,32,9,64,$17.85,"$1,142.15",1,63
9781595143372,Jan,2025,45,65,13,123,$19.01,"$2,337.79",4,119
9781595143396,Jan,2025,54,85,23,162,$13.22,"$2,142.42",7,155
9780553522631,Jan,2025,25,41,9,75,$14.29,"$1,071.64",3,72
9781595146380,Jan,2025,43,49,15,107,$13.53,"$1,447.66",3,104
9781576737163,Jan,2025,84,90,35,209,$16.36,"$3,420.15",4,205
9780062517760,Jan,2025,15,25,9,49,$19.23,$942.31,1,48
9780785127611,Jan,2025,91,109,20,220,$17.69,"$3,892.18",8,212
9781582404882,Jan,2025,74,92,26,192,$14.04,"$2,695.94",8,184
9781563896637,Jan,2025,35,30,11,76,$12.09,$918.82,2,74
9781563895500,Jan,2025,34,34,9,77,$17.70,"$1,363.16",3,74
9780060012236,Jan,2025,33,44,11,88,$20.47,"$1,801.39",2,86
9780970344120,Jan,2025,41,53,23,117,$15.24,"$1,783.34",4,113
9780991206445,Jan,2025,41,47,17,105,$15.45,"$1,622.34",3,102
9781400096428,Jan,2025,73,78,21,172,$23.33,"$4,012.13",6,166
9780385347402,Jan,2025,75,66,24,165,$18.24,"$3,010.36",4,161
9780316079914,Jan,2025,48,50,12,110,$15.37,"$1,690.38",2,108
9780316033664,Jan,2025,57,61,15,133,$12.06,"$1,604.50",5,128
9780316251334,Jan,2025,72,94,33,199,$13.55,"$2,696.81",4,195
9780316033671,Jan,2025,55,70,20,145,$16.05,"$2,327.21",6,139
9780316033657,Jan,2025,30,52,14,96,$16.77,"$1,610.21",2,94
9780316075558,Jan,2025,25,38,15,78,$22.87,"$1,784.03",3,75
9781607513513,Jan,2025,39,42,11,92,$16.45,"$1,512.95",4,88
9780316196482,Jan,2025,90,98,27,215,$22.29,"$4,791.55",5,210
9781592858491,Jan,2025,72,86,17,175,$24.59,"$4,303.03",4,171
9781592407330,Jan,2025,73,71,19,163,$12.14,"$1,978.07",5,158
9780812995824,Jan,2025,63,88,25,176,$19.89,"$3,500.28",4,172
9781473562523,Jan,2025,40,64,21,125,$19.82,"$2,477.58",3,122
9780399244810,Jan,2025,23,32,9,64,$19.47,"$1,246.14",1,63
9780679781493,Jan,2025,81,83,24,188,$15.47,"$2,907.89",8,180
9780375727276,Jan,2025,32,44,15,91,$15.04,"$1,368.64",3,88
9780330339186,Jan,2025,89,105,25,219,$12.66,"$2,773.32",10,209
9780679781486,Jan,2025,58,53,15,126,$22.21,"$2,798.13",4,122
9780679735779,Jan,2025,63,65,30,158,$19.70,"$3,112.04",5,153
9780375703843,Jan,2025,55,84,16,155,$22.17,"$3,436.13",7,148
9780330517096,Jan,2025,19,22,9,50,$20.84,"$1,042.17",1,49
9780099460176,Jan,2025,33,41,11,85,$19.26,"$1,637.15",3,82
9780345419637,Jan,2025,55,91,36,182,$20.54,"$3,737.84",6,176
9780099471431,Jan,2025,29,53,14,96,$24.87,"$2,387.07",3,93
9780345419620,Jan,2025,63,90,21,174,$20.89,"$3,634.84",7,167
9780099446729,Jan,2025,39,45,9,93,$19.98,"$1,857.87",3,90
9780345434807,Jan,2025,22,27,7,56,$13.31,$745.11,2,54
9780727853417,Jan,2025,48,62,15,125,$17.78,"$2,223.12",5,120
9785559609126,Jan,2025,39,37,11,87,$20.68,"$1,798.76",3,84
9780345373946,Jan,2025,29,30,10,69,$18.84,"$1,299.73",3,66
9780385353793,Jan,2025,42,58,21,121,$16.61,"$2,010.25",4,117
9780345397003,Jan,2025,50,64,17,131,$18.29,"$2,396.60",6,125
9788466302203,Jan,2025,29,39,13,81,$15.87,"$1,285.30",2,79
9780099471370,Jan,2025,37,57,17,111,$15.64,"$1,736.16",4,107
9781784742065,Jan,2025,62,65,20,147,$15.09,"$2,218.08",4,143
9780385349963,Jan,2025,70,86,31,187,$12.21,"$2,282.72",7,180
9780345422408,Jan,2025,32,29,10,71,$13.99,$992.96,2,69
9780307962522,Jan,2025,52,43,17,112,$17.77,"$1,990.00",4,108
9780345476876,Jan,2025,72,73,25,170,$16.82,"$2,859.16",5,165
9781400043538,Jan,2025,59,69,23,151,$16.14,"$2,436.52",4,147
9780099471424,Jan,2025,74,81,23,178,$16.70,"$2,973.35",7,171
9780345376046,Jan,2025,19,29,10,58,$16.08,$932.52,1,57
9780307595119,Jan,2025,40,60,14,114,$22.96,"$2,617.30",4,110
9780452281431,Jan,2025,41,51,12,104,$14.36,"$1,493.48",3,101
9781400043545,Jan,2025,55,86,19,160,$15.46,"$2,473.28",6,154
9780099271499,Jan,2025,59,55,23,137,$17.27,"$2,366.01",6,131
9780679410508,Jan,2025,41,66,24,131,$14.29,"$1,872.22",5,126
9780963192561,Jan,2025,19,26,6,51,$15.64,$797.53,1,50
9780452281455,Jan,2025,40,47,16,103,$16.65,"$1,715.12",3,100
9780345476883,Jan,2025,41,61,14,116,$20.63,"$2,393.33",3,113
9780345396938,Jan,2025,37,64,14,115,$17.35,"$1,994.91",2,113
9780316176361,Jan,2025,21,28,8,57,$22.22,"$1,266.62",2,55
9780963192547,Jan,2025,37,42,10,89,$16.05,"$1,428.45",2,87
9780440244004,Jan,2025,64,89,27,180,$12.52,"$2,253.36",5,175
9780385343206,Jan,2025,19,27,6,52,$23.64,"$1,229.16",2,50
9780440244035,Jan,2025,50,88,19,157,$19.84,"$3,114.52",3,154
9780440222842,Jan,2025,66,86,31,183,$19.13,"$3,501.38",4,179
9780385340229,Jan,2025,27,25,10,62,$11.91,$738.36,2,60
9780552154765,Jan,2025,38,43,8,89,$16.61,"$1,478.56",4,85
9780552149938,Jan,2025,64,88,22,174,$11.66,"$2,029.31",5,169
9780440243762,Jan,2025,39,47,13,99,$21.24,"$2,102.37",2,97
9780552145084,Jan,2025,30,40,10,80,$13.41,"$1,073.18",3,77
9780385343138,Jan,2025,39,59,15,113,$21.82,"$2,465.26",2,111
9780440167532,Jan,2025,64,67,31,162,$13.99,"$2,266.21",5,157
9780440242017,Jan,2025,55,56,20,131,$24.68,"$3,232.69",2,129
9780739437582,Jan,2025,43,69,16,128,$19.43,"$2,486.55",5,123
9780385336345,Jan,2025,44,48,22,114,$15.24,"$1,736.84",5,109
9780552148559,Jan,2025,61,56,17,134,$21.36,"$2,861.88",3,131
9780440240792,Jan,2025,72,78,18,168,$24.61,"$4,135.32",6,162
9780743474108,Jan,2025,21,28,9,58,$20.45,"$1,186.13",1,57
9780593056738,Jan,2025,89,83,35,207,$13.97,"$2,892.59",7,200
9780440243397,Jan,2025,36,40,18,94,$11.24,"$1,056.18",2,92
9780345531070,Jan,2025,21,29,9,59,$12.97,$765.14,2,57
9780751505542,Jan,2025,87,102,23,212,$23.60,"$5,002.93",8,204
9780440244028,Jan,2025,20,25,9,54,$16.35,$882.90,1,53
9780385343183,Jan,2025,89,91,27,207,$20.70,"$4,285.15",6,201
9780440221319,Jan,2025,69,111,21,201,$12.11,"$2,433.24",8,193
9780440209416,Jan,2025,48,60,24,132,$22.91,"$3,023.47",5,127
9780375433276,Jan,2025,31,32,14,77,$22.44,"$1,727.70",3,74
9780385340250,Jan,2025,30,52,12,94,$19.35,"$1,818.64",4,90
9780751505429,Jan,2025,44,64,15,123,$13.86,"$1,704.62",6,117
9780440244042,Jan,2025,48,82,27,157,$13.03,"$2,045.95",4,153
9780385343145,Jan,2025,40,50,20,110,$14.54,"$1,599.73",2,108
9780440236696,Jan,2025,30,51,10,91,$24.31,"$2,212.59",2,89
9780440243380,Jan,2025,60,66,20,146,$16.05,"$2,342.75",6,140
9780440236993,Jan,2025,18,21,9,48,$12.47,$598.48,1,47
9780718120405,Jan,2025,50,49,10,109,$19.05,"$2,076.00",3,106
9780451058263,Jan,2025,51,83,19,153,$21.42,"$3,277.88",6,147
9780440148166,Jan,2025,26,36,12,74,$22.52,"$1,666.47",2,72
9780671818241,Jan,2025,69,96,22,187,$18.74,"$3,503.51",8,179
9781416542841,Jan,2025,27,49,12,88,$20.67,"$1,818.62",2,86
9780671874926,Jan,2025,60,58,16,134,$11.94,"$1,599.91",5,129
9780765351463,Jan,2025,37,66,17,120,$19.44,"$2,332.36",4,116
9781568496429,Jan,2025,93,92,20,205,$14.43,"$2,958.10",8,197
9780312937089,Jan,2025,39,60,16,115,$14.67,"$1,686.67",5,110
9780671023492,Jan,2025,52,82,21,155,$23.40,"$3,627.38",3,152
9780330266635,Jan,2025,30,36,7,73,$14.07,"$1,027.16",1,72
9780061012358,Jan,2025,88,71,34,193,$21.47,"$4,144.46",4,189
9780743423687,Jan,2025,75,89,34,198,$24.72,"$4,894.56",8,190
9780743482868,Jan,2025,31,33,12,76,$19.01,"$1,444.56",3,73
9780312341794,Jan,2025,66,90,26,182,$22.63,"$4,118.14",5,177
9780330305723,Jan,2025,68,68,16,152,$17.63,"$2,680.26",5,147
9780671724511,Jan,2025,51,53,17,121,$19.09,"$2,309.53",5,116
9780312567453,Jan,2025,56,68,14,138,$22.41,"$3,093.23",4,134
9780671023478,Jan,2025,20,27,7,54,$12.71,$686.29,2,52
9780743403832,Jan,2025,44,40,11,95,$13.65,"$1,297.01",3,92
9781855496644,Jan,2025,43,46,17,106,$21.74,"$2,304.10",3,103
9780439321617,Jan,2025,19,33,8,60,$21.13,"$1,267.73",1,59
9780751565355,Jan,2025,54,70,21,145,$11.75,"$1,704.31",6,139
9781856136631,Jan,2025,88,111,23,222,$18.97,"$4,212.13",8,214
9780439682589,Jan,2025,36,48,10,94,$24.10,"$2,264.95",3,91
9781156923443,Jan,2025,42,67,18,127,$22.05,"$2,800.74",3,124
9780545010221,Jan,2025,29,53,13,95,$15.93,"$1,513.54",2,93
9780316228534,Jan,2025,40,60,19,119,$15.48,"$1,842.61",3,116
9780439827607,Jan,2025,40,52,10,102,$15.41,"$1,572.26",3,99
9781781106280,Jan,2025,51,62,14,127,$13.41,"$1,702.75",4,123
9780439064866,Jan,2025,83,68,27,178,$21.56,"$3,837.65",4,174
9780439321624,Jan,2025,26,45,12,83,$17.27,"$1,433.45",1,82
9780316369152,Jan,2025,38,48,17,103,$13.68,"$1,409.38",3,100
9780439321600,Jan,2025,35,45,13,93,$17.53,"$1,629.95",3,90
9781781106297,Jan,2025,82,95,23,200,$15.51,"$3,102.76",6,194
9781408834824,Jan,2025,55,84,26,165,$12.41,"$2,048.37",7,158
9780439358071,Jan,2025,25,36,13,74,$18.34,"$1,357.43",2,72
9781338109061,Jan,2025,21,36,8,65,$19.37,"$1,258.94",1,64
9780439249546,Jan,2025,50,45,18,113,$19.18,"$2,167.53",4,109
9780545044257,Jan,2025,86,77,29,192,$23.01,"$4,418.02",7,185
9780439655484,Jan,2025,44,61,15,120,$13.63,"$1,635.04",2,118
9780747599876,Jan,2025,71,79,23,173,$11.37,"$1,966.70",4,169
9781443108362,Jan,2025,52,75,24,151,$15.94,"$2,407.68",5,146
9780786856862,Jan,2025,52,61,19,132,$20.42,"$2,695.06",4,128
9781423119500,Jan,2025,50,48,12,110,$17.58,"$1,933.49",3,107
9781423146735,Jan,2025,26,36,7,69,$21.10,"$1,455.91",3,66
9781423121664,Jan,2025,26,39,9,74,$23.73,"$1,755.94",2,72
9781423160939,Jan,2025,56,75,28,159,$14.80,"$2,352.70",3,156
